NAME,RESTAURANT NAME,CALORIES,CATEGORY,PRICE ,ALLERGENS 1,ALLERGENS 2,ALLERGENS 3,ALLERGENS 4,ALLERGENS 5,ALLERGENS 6,ALLERGENS 7,ALLERGENS 8,ALLERGENS 9,ALLERGENS 10,SIMPLE NAME 1,SIMPLE NAME 2,SIMPLE NAME 3,
RISATA  MOSCATO D ASTI,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
RISHI TEAS,MCCOURTNEY EXPRESSO CART,,BEVERAGE,,,,,,,,,,,,TEA,,,
ROAST BEEF,SUBWAY,140,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,BEEF,,
ROAST BEEF (6-INCH),SUBWAY,290,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,BEEF,,
ROAST BEEF (FOOTLONG),SUBWAY,580,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,BEEF,,
ROAST BEEF ON SPINACH WRAP,SUBWAY,490,MEAL, ,WHEAT,GLUTEN,,,,,,,,,SANDWICH,BEEF,,
ROASTED CHICKEN & THYME,AU BON PAIN,50,MEAL, ,,,,,,,,,,,CHICKEN,SAUSAGE, ,
ROASTED EGGPLANT SOUP (LARGE),AU BON PAIN,250,MEAL, , MILK,,,,,,,,,,SOUP,EGGS, ,
ROASTED EGGPLANT SOUP (MEDIUM),AU BON PAIN,190,MEAL, , MILK,,,,,,,,,,SOUP,EGGS, ,
ROASTED EGGPLANT SOUP (SMALL),AU BON PAIN,130,MEAL, , MILK,,,,,,,,,,SOUP,EGGS, ,
ROASTED HAM  SWISS & EGG SANDWICH,STARBUCKS,460,MEAL,,,,,,,,,,,,SANDWICH,EGG,HAM,
ROASTED POTATOES,AU BON PAIN,35,MEAL, ,,,,,,,,,,,POTATOES, , ,
ROASTED RED PEPPER & GOUDA SOUP (LARGE),AU BON PAIN,410,MEAL, , MILK, SOY, WHEAT,,,,,,,,SOUP,CHEESE, ,
ROASTED RED PEPPER & GOUDA SOUP (MEDIUM),AU BON PAIN,310,MEAL, , MILK, SOY, WHEAT,,,,,,,,SOUP,CHEESE, ,
ROASTED RED PEPPER & GOUDA SOUP (SMALL),AU BON PAIN,210,MEAL, , MILK, SOY, WHEAT,,,,,,,,SOUP,CHEESE, ,
ROASTED TOMATO & FENNEL SOUP (LARGE),AU BON PAIN,240,MEAL, , MILK, SOY,,,,,,,,,SOUP, , ,
ROASTED TOMATO & FENNEL SOUP (MEDIUM),AU BON PAIN,180,MEAL, , MILK, SOY,,,,,,,,,SOUP, , ,
ROASTED TOMATO & FENNEL SOUP (SMALL),AU BON PAIN,120,MEAL, , MILK, SOY,,,,,,,,,SOUP, , ,
ROASTED TOMATO  CHICKEN & ORZO (LARGE),AU BON PAIN,230,MEAL, , EGGS, MILK, SOY, WHEAT,,,,,,,SOUP,CHICKEN, ,
ROASTED TOMATO  CHICKEN & ORZO (MEDIUM),AU BON PAIN,170,MEAL, , EGGS, MILK, SOY, WHEAT,,,,,,,SOUP,CHICKEN, ,
ROASTED TOMATO  CHICKEN & ORZO (SMALL),AU BON PAIN,110,MEAL, , EGGS, MILK, SOY, WHEAT,,,,,,,SOUP,CHICKEN, ,
ROASTED VEGETARIAN HARVEST HOT BOWL,AU BON PAIN,770,MEAL, , MILK,,,,,,,,,,CHICKEN, , ,
ROASTED VEGETARIAN HARVEST HOT WRAP,AU BON PAIN,700,MEAL, , MILK, SOY, WHEAT,,,,,,,,SANDWICH, , ,
ROHR S CAESAR ,ROHRS,,MEAL,,,,,,,,,,,,SALAD,,,
ROHR S CHOPPED ,ROHRS,,MEAL,,,,,,,,,,,,SALAD,,,
ROSEHAVEN,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
ROTISSERIE-STYLE CHICKEN,SUBWAY,170,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHICKEN,,
ROTISSERIE-STYLE CHICKEN (6-INCH),SUBWAY,310,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHICKEN,,
ROTISSERIE-STYLE CHICKEN (FOOTLONG),SUBWAY,620,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHICKEN,,
ROTISSERIE-STYLE CHICKEN ON SPINACH WRAP,SUBWAY,550,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHICKEN,,
RUSTIC BAGUETTE (SANDWICH SIZE),AU BON PAIN,270,MEAL, , SOY, WHEAT,,,,,,,,,BREAD, , ,
RUSTIC BAGUETTE (SOUP SIZE),AU BON PAIN,220,MEAL, , SOY, WHEAT,,,,,,,,,BREAD,SOUP, ,
S MORES - GRANDE,STARBUCKS,490,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
S MORES - MINI,STARBUCKS,220,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
S MORES - TALL,STARBUCKS,320,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
S MORES - VENTI,STARBUCKS,590,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
S MORES BAR,STARBUCKS,330,SNACK,,,,,,,,,,,,SNACK,,,
Salad Chicken,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,CHICKEN,,
SALAD CHICKEN,ROHRS,,MEAL,,,,,,,,,,,,SALAD,CHICKEN,,
Salad Chicken Kabob,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,CHICKEN,,
Salad Falafel,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,FALAFEL,,
SALAD GARLIC SHRIMP,ROHRS,,MEAL,,,,,,,,,,,,SALAD,SHRIMP,,
Salad Gyro,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,BEEF,,
Salad Portobello,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,STEAK,,
SALAD SALMON,ROHRS,,MEAL,,,,,,,,,,,,SALAD,FISH,,
Salad Steak,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,STEAK,,
SALAD STEAK,ROHRS,,MEAL,,,,,,,,,,,,SALAD,STEAK,,
Salad Steak Kabob,GARBANZO ,,MEAL,,,,,,,,,,,,SALAD,STEAK,,
SALAD TOFU,ROHRS,,MEAL,,,,,,,,,,,,SALAD,TOFU,,
SALMON BAGEL ,ROHRS,,MEAL,,,,,,,,,,,,FISH,SANDWICH,,
SALTED CARAMEL CAKE POP,STARBUCKS,180,SNACK,,,,,,,,,,,,PASTRY,CAKE,,
SALTED CARAMEL HOT CHOCOLATE - GRANDE,STARBUCKS,280,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SALTED CARAMEL HOT CHOCOLATE - SHORT,STARBUCKS,130,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SALTED CARAMEL HOT CHOCOLATE - TALL,STARBUCKS,190,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SALTED CARAMEL HOT CHOCOLATE - VENTI,STARBUCKS,390,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SALTED CARAMEL MILKSHAKE,SMASHBURGER,810,BEVERAGE,,MILK,PEANUT,TREE NUT,WHEAT,SOY,EGG,,,,,MILKSHAKE,,,
SALTED CARAMEL MOCHA - GRANDE,STARBUCKS,340,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SALTED CARAMEL MOCHA - TALL,STARBUCKS,510,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SALTED CARAMEL MOCHA - VENTI,STARBUCKS,440,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SALTED CARAMEL MOCHA CREME - GRANDE,STARBUCKS,540,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SALTED CARAMEL MOCHA CREME - TALL,STARBUCKS,420,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SALTED CARAMEL MOCHA CREME - VENTI,STARBUCKS,300,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SAN PELLEGRINO SODA (BLOOD ORANGE),STARBUCKS,140,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SAN PELLEGRINO WATER,STARBUCKS,0,BEVERAGE,,MILK,,,,,,,,,,WATER,,,
SANDWICH COOKIE TRIO ,ROHRS,,MEAL,,,,,,,,,,,,COOKIE,BRULEE,,
SAUSAGE & PEPPERS WITH TOMATO SAUCE,AU BON PAIN,35,MEAL,, ,,,,,,,,,,PORK,SAUSAGE, ,
SAUSAGE WITH PEPPERS & ONIONS,AU BON PAIN,40,MEAL,, , WHEAT,,,,,,,,,PORK,SAUSAGE, ,
SAUSAGE  CHEDDAR & EGG SANDWICH,STARBUCKS,500,MEAL,,,,,,,,,,,,SANDWICH,EGG,SAUSAGE,
SAUSAGE  EGG & CHEESE FLATBREAD (6-INCH),SUBWAY,520,MEAL,, ,GLUTEN,SOYBEANS,MILK,EGG,EGG,MILK,,,,SANDWICH,CHEESE,EGGS,
SAUSAGE  EGG & CHEESE FLATBREAD (FOOTLONG),SUBWAY,1040,MEAL,, ,GLUTEN,SOYBEANS,MILK,EGG,EGG,MILK,,,,SANDWICH,CHEESE,EGGS,
SAVORY ROTISSERIE-STYLE CHICKEN CAESAR ON SPINACH WRAP,SUBWAY,680,MEAL,, ,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHICKEN,,
SCRAMBLED EGGS,AU BON PAIN,30,MEAL,, , MILK, SOY, WHEAT,,,,,,,EGGS,SAUSAGE, ,
SCRAMBLED EGGS WITH SIDE,CAFE DE GRASTA,,MEAL,,,,,,,,,,,,EGGS,,,
SCRAMBLED EGGS  HAM & CHEESE,AU BON PAIN,35,MEAL,, , MILK, SOY, WHEAT,,,,,,,EGGS,SAUSAGE,HAM,
SEMOLINA (SANDWICH SIZE),AU BON PAIN,290,MEAL,, , WHEAT, SESAME,,,,,,,,BREAD,SAUSAGE, ,
SEMOLINA (SANDWICH SIZE),AU BON PAIN,290,MEAL,, , WHEAT, SESAME,,,,,,,,SANDWICH, , ,
SEMOLINA (SOUP SIZE),AU BON PAIN,200,MEAL,, , WHEAT, SESAME,,,,,,,,BREAD,SOUP, ,
SEMOLINA (SOUP SIZE),AU BON PAIN,200,MEAL,, , WHEAT, SESAME,,,,,,,,SOUP, , ,
SESAME SEED BAGEL,AU BON PAIN,270,MEAL,, , WHEAT, SESAME,,,,,,,,BREAD, , ,
SHAHI PANEER (INDIAN CURRY),AU BON PAIN,60,MEAL,, , CASHEWS, PEANUTS, SULFITES,,,,,,,SOUP, , ,
SHAKEN ICED TEA - GRANDE,STARBUCKS,490,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SHAKEN ICED TEA - TALL,STARBUCKS,400,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SHAKEN ICED TEA - VENTI,STARBUCKS,60,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SHAKEN ICED TEA LEMONADE (GREEN  BLACK  CAFFEINE-FREE PASSION TANGO HERBAL) - GRANDE,STARBUCKS,120,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SHAKEN ICED TEA LEMONADE (GREEN  BLACK  CAFFEINE-FREE PASSION TANGO HERBAL) - TALL,STARBUCKS,80,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SHAKEN ICED TEA LEMONADE (GREEN  BLACK  CAFFEINE-FREE PASSION TANGO HERBAL) - VENTI,STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
SHORT RIB BURGER,LEGENDS,,MEAL,,,,,,,,,,,,BEEF,,,
SHORTBREAD COOKIES,HAGERTY FAMILY CAFE,,SNACK,,,,,,,,,,,,PASTRY,COOKIE,,
SHREDDED CHICKEN BURRITO,TACO BELL PIZZA HUT,420,MEAL,,,,,,,,,,,,BURRITO,CHICKEN,CHEESE,
SHREDDED CHICKEN MINI QUESADILLA,TACO BELL PIZZA HUT,200,MEAL,,,,,,,,,,,,BURRITO,CHICKEN,CHEESE,
SHREDDED CHICKEN SOFT TACO,TACO BELL PIZZA HUT,170,MEAL,,,,,,,,,,,,TACO,CHICKEN,CHEESE,
SHRIMP & CHORIZO GUMBO,AU BON PAIN,25,MEAL,, , SOY, WHEAT,,,,,,,,SHRIMP,SOUP, ,
SHRIMP TEMPURA ROLL,STAR GINGER,275,MEAL,,,,,,,,,,,,SUSHI,FISH,,
SIDE GARDEN,AU BON PAIN,50,MEAL,, ,,,,,,,,,,VEGETABLES, , ,
SIDE SALAD,SMASHBURGER,40,MEAL,,MILK,,,,,,,,,,SALAD,,,
SIERRA NEVADA PALE ALE,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
SIGGI S 0% VANILLA YOGURT,STARBUCKS,120,SNACK,,,,,,,,,,,,YOGURT,,,
SIGNATURE FARMHOUSE OMELET,AU BON PAIN,520,MEAL,, , MILK, SOY, WHEAT,,,,,,,SANDWICH, , ,
SKINNY HOT CHOCOLATE - GRANDE,STARBUCKS,80,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SKINNY HOT CHOCOLATE - SHORT,STARBUCKS,400,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SKINNY HOT CHOCOLATE - TALL,STARBUCKS,500,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SKINNY HOT CHOCOLATE - VENTI,STARBUCKS,130,BEVERAGE,,MILK,,,,,,,,,,COFFEE,CHOCOLATE,,
SKINNY POP O POPCORN,AU BON PAIN,100,SNACK, ,,,,,,,,,,,CHIPS, , ,
SLOW COOKED SMOKEY CHICKEN & SAUSAGE (LARGE),AU BON PAIN,230,MEAL, , SOY, WHEAT,,,,,,,,,SOUP,CHICKEN,SAUSAGE,
SLOW COOKED SMOKEY CHICKEN & SAUSAGE (MEDIUM),AU BON PAIN,180,MEAL, , SOY, WHEAT,,,,,,,,,SOUP,CHICKEN,SAUSAGE,
SLOW COOKED SMOKEY CHICKEN & SAUSAGE (SMALL),AU BON PAIN,120,MEAL, , SOY, WHEAT,,,,,,,,,SOUP,CHICKEN,SAUSAGE,
SMALL BREAKFAST SANDWICH,CAFE DE GRASTA,,MEAL,,,,,,,,,,,,SANDWICH,EGGS,,
SMALL BREAKFAST WRAP,CAFE DE GRASTA,,MEAL,,,,,,,,,,,,SANDWICH,EGGS,,
SMASH TOTS (REGULAR),SMASHBURGER,350,MEAL,,MILK,WHEAT,SOY,EGG,,,,,,,POTATOES,,,
SMASH TOTS (REGULAR),SMASHBURGER,350,MEAL,,MILK,WHEAT,SOY,EGG,,,,,,,POTATOES,,,
SMASHFRIES (LARGE),SMASHBURGER,620,MEAL,,MILK,WHEAT,SOY,EGG,,,,,,,POTATOES,,,
SMASHFRIES (REGULAR),SMASHBURGER,420,MEAL,,MILK,WHEAT,SOY,EGG,,,,,,,POTATOES,,,
SMITHWICKS IRISH ALE,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
SMOKED SALMON WASABI ON ONION DILL BAGEL,AU BON PAIN,390,MEAL,, EGGS, SALMON, MILK, SOY, ,,,,,,SANDWICH, ,SAUSAGE,
SMOKED SHOULDER BACON BREAKFAST SANDWICH,STARBUCKS,550,MEAL,,,,,,,,,,,,SANDWICH,BACON,BACON,
SMOKED TURKEY PROTEIN BOX,STARBUCKS,570,MEAL,,,,,,,,,,,,SANDWICH,TURKEY,,
SMOKED WINGS ,ROHRS,,MEAL,,,,,,,,,,,,CHICKEN,,,
SNYDER��S OF HANOVER  O MINI PRETZELS,AU BON PAIN,110,SNACK,, WHEAT,,,, ,,,,,,CHIPS, ,SAUSAGE,
Soda,GARBANZO ,,BEVERAGE,,,,,,,,,,,,SODA,,,
SOFT TACO ,,180,MEAL,,,,,,,,,,,,TACO,BEEF,CHEESE,
SOFT TACO SUPREME,TACO BELL PIZZA HUT,210,MEAL,,,,,,,,,,,,TACO,BEEF,CHEESE,
SOUS VIDE EGG BITES: BACON & GRUYERE,STARBUCKS,300,MEAL,,,,,,,,,,,,SANDWICH,EGG,BACON,
SOUS VIDE EGG BITES: EGG WHITE & RED PEPPER,STARBUCKS,170,MEAL,,,,,,,,,,,,SANDWICH,EGG,,
SOUS VIDE EGG BITES HAM  CHEDDAR & PEPPERS,STARBUCKS,250,MEAL,,,,,,,,,,,,SANDWICH,EGG,HAM,
SOUTH BEACH YOGURT SMOOTHIE,AU BON PAIN,300,BEVERAGE,, MILK,,,, ,,,,,,SMOOTHIE, , ,
SOUTH BEND GRILLED CHICKEN,LEGENDS,,MEAL,,,,,,,,,,,,CHICKEN,,,
SOUTHWEST,HAGERTY FAMILY CAFE,,MEAL,,,,,,,,,,,,SANDWICH,CHICKEN,BEAN,
SOUTHWEST BOWL,DECIO,,MEAL,,,,,,,,,,,,SALAD,,,
SOUTHWEST CHICKEN,AU BON PAIN,350,MEAL,, SOY, WHEAT,,, ,,,,,,CHICKEN, , ,
SOUTHWEST CHIPOTLE CHICKEN CLUB,SUBWAY,860,MEAL,,WHEAT,GLUTEN,SOYBEANS,, ,,,,,,SANDWICH,CHICKEN,BACON,
SOUTHWEST STEAK BOWL,MODERN MARKET,,MEAL,,,,,,,,,,,,STEAK,RICE,VEGETABLES,
SOUTHWEST TORTILLA SOUP (LARGE),AU BON PAIN,260,MEAL,, MILK, SOY,,, ,,,,,,SOUP, , ,
SOUTHWEST TORTILLA SOUP (MEDIUM),AU BON PAIN,200,MEAL,, MILK, SOY,,, ,,,,,,SOUP, , ,
SOUTHWEST TORTILLA SOUP (SMALL),AU BON PAIN,130,MEAL,, MILK, SOY,,, ,,,,,,SOUP, , ,
SPICY BAJA WITH GUAC,SMASHBURGER,610,MEAL,,MILK,TREE NUT,WHEAT,SOY,EGG,,,,,,BURGER,SANDWICH,,
SPICY BUFFFALO,PIZZA PI,,MEAL,,,,,,,,,,,,PIZZA,CHICKEN,CHEESE,
SPICY CHICKEN SANDWHICH,CROSSINGS,,MEAL,,,,,,,,,,,,CHICKEN,SANDWICH,,
SPICY CHICKEN WRAP,DECIO,,MEAL,,,,,,,,,,,,SANDWICH,CHICKEN,,
SPICY CHORIZO  MONTEREY JACK & EGG SANDWICH,STARBUCKS,470,MEAL,,,,,,,,,,,,SANDWICH,EGG,CHEESE,
SPICY CRAB ROLL,STAR GINGER,364,MEAL,,,,,,,,,,,,SUSHI,FISH,,
SPICY ITALIAN,SUBWAY,310,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,PEPPERONI,,
SPICY ITALIAN (6-INCH),SUBWAY,450,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,PEPPERONI,,
SPICY ITALIAN (FOOTLONG),SUBWAY,900,MEAL, ,WHEAT,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,PEPPERONI,,
SPICY ITALIAN ON TOMATO WRAP,SUBWAY,820,MEAL, ,WHEAT,GLUTEN,,,,,,,,,SANDWICH,PEPPERONI,,
SPICY POTATO SOFT TACO,TACO BELL PIZZA HUT,230,MEAL,,,,,,,,,,,,TACO,POTATO,CHEESE,
SPICY SOUTHWEST,PIZZA PI,,MEAL,,,,,,,,,,,,PIZZA,CHICKEN,SALSA,
SPICY THAI PHO BEEF,STAR GINGER,520,MEAL,,,,,,,,,,,,SOUP,PASTA,BEEF,
SPICY THAI PHO CHICKEN,STAR GINGER,530,MEAL,,,,,,,,,,,,SOUP,PASTA,CHICKEN,
SPICY THAI PHO TOFU & VEGGIES,STAR GINGER,490,MEAL,,,,,,,,,,,,SOUP,PASTA,VEGETABLES,
SPICY TOSTADA,TACO BELL PIZZA HUT,210,MEAL,,,,,,,,,,,,BURRITO,VEGETABLES,,
SPICY TUNA ROLL,STAR GINGER,334,MEAL,,,,,,,,,,,,SUSHI,FISH,,
SPINACH & CHEESE CROISSANT,AU BON PAIN,320,MEAL, , EGGS, MILK, SOY, WHEAT,,,,,,,SANDWICH,CHEESE, ,
SPINACH ARTICHOKE DIP WITH PITA CHIPS,STARBUCKS,460,MEAL,,,,,,,,,,,,SANDWICH,,,
SPINACH AVOCADO PIADINAS,PIZZA PI,,MEAL,,,,,,,,,,,,SANDWICH,CHEESE,VEGETABLES,
SPINACH  FETA & CAGE FREE EGG WHITE BREAKFAST WRAP,STARBUCKS,280,MEAL,,,,,,,,,,,,SANDWICH,EGG,CHEESE,
SPLIT PEA WITH HAM SOUP (LARGE),AU BON PAIN,360,MEAL, , SOY, WHEAT,,,,,,,,,SOUP,HAM, ,
SPLIT PEA WITH HAM SOUP (MEDIUM),AU BON PAIN,270,MEAL, , SOY, WHEAT,,,,,,,,,SOUP,HAM, ,
SPLIT PEA WITH HAM SOUP (SMALL),AU BON PAIN,180,MEAL, , SOY, WHEAT,,,,,,,,,SOUP,HAM, ,
SPRITE (KIDS),SMASHBURGER,140,BEVERAGE,,,,,,,,,,,,SODA,,,
SPRITE (LARGE),AU BON PAIN,390,BEVERAGE, ,,,,,,,,,,,SODA, , ,
SPRITE (LARGE),SMASHBURGER,380,BEVERAGE,,,,,,,,,,,,SODA,,,
SPRITE (MEDIUM),AU BON PAIN,290,BEVERAGE, ,,,,,,,,,,,SODA, , ,
SPRITE (REGULAR),SMASHBURGER,260,BEVERAGE,,,,,,,,,,,,SODA,,,
SPRITE ZERO (LARGE),AU BON PAIN,10,BEVERAGE, ,,,,,,,,,,,SODA, , ,
SPRITE ZERO (MEDIUM),AU BON PAIN,5,BEVERAGE, ,,,,,,,,,,,SODA, , ,
SPROUTED GRAIN ROLL,AU BON PAIN,280,MEAL, , SOY, WHEAT,,,,,,,,,BREAD, , ,
SPROUTED GRAIN VEGAN BAGEL,STARBUCKS,330,MEAL,,,,,,,,,,,,PASTRY,,,
STARBOROUGH,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
STARBUCKS DOUBLESHOT ON ICE - GRANDE,STARBUCKS,100,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STARBUCKS DOUBLESHOT ON ICE - TALL,STARBUCKS,80,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STARBUCKS DOUBLESHOT ON ICE - VENTI,STARBUCKS,170,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STARBUCKS FRAPPUCCINO (CHILLED COFFEE DRINK),STARBUCKS,300,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STARBUCKS REFRESHERS (BLACK CHERRY LIMEADE WITH COCONUT WATER),STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STARBUCKS REFRESHERS (BLUEBERRY ACAI),STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STARBUCKS REFRESHERS (ORANGE MANGO),STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STARBUCKS REFRESHERS (RASPBERRY POMEGRANATE),STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STARBUCKS REFRESHERS (STRAWBERRY LEMONADE),STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STEAK & CHEESE,SUBWAY,210,MEAL,, ,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHEESE,,
STEAK & CHEESE (6-INCH),SUBWAY,340,MEAL,, ,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHEESE,,
STEAK & CHEESE (FOOTLONG),SUBWAY,680,MEAL,, ,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,CHEESE,,
STEAK & CHEESE ON TOMATO BASIL WRAP,SUBWAY,560,MEAL,, ,GLUTEN,,,,,,,,,SANDWICH,CHEESE,,
STEAK & WILD RICE SOUP (LARGE),AU BON PAIN,230,MEAL,, , SOY,,,,,,,,,SOUP, , ,
STEAK & WILD RICE SOUP (MEDIUM),AU BON PAIN,170,MEAL,, , SOY,,,,,,,,,SOUP, , ,
STEAK & WILD RICE SOUP (SMALL),AU BON PAIN,110,MEAL,, , SOY,,,,,,,,,SOUP, , ,
STEAK CAESAR - HALF,MODERN MARKET,520,MEAL,,,,,,,,,,,,SALAD,STEAK,,
STEAK CAESAR - WHOLE,MODERN MARKET,1040,MEAL,,,,,,,,,,,,SALAD,STEAK,,
STEAK CLUB SALAD,SUBWAY,480,MEAL,, ,GLUTEN,SOYBEANS,,,,,,,,SANDWICH,BACON,TURKEY,
STEAK  EGG & CHEESE FLATBREAD (6-INCH),SUBWAY,450,MEAL,, ,GLUTEN,SOYBEANS,MILK,EGG,EGG,MILK,,,,SANDWICH,CHEESE,EGGS,
STEAK  EGG & CHEESE FLATBREAD (FOOTLONG),SUBWAY,900,MEAL,, ,GLUTEN,SOYBEANS,MILK,EGG,EGG,MILK,,,,SANDWICH,CHEESE,EGGS,
STEAMED APPLE JUICE - GRANDE,STARBUCKS,120,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STEAMED APPLE JUICE - SHORT,STARBUCKS,380,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STEAMED APPLE JUICE - TALL,STARBUCKS,460,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STEAMED APPLE JUICE - VENTI,STARBUCKS,170,BEVERAGE,,MILK,,,,,,,,,,JUICE,,,
STEAMED MILK - GRANDE,STARBUCKS,100,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STEAMED MILK - SHORT,STARBUCKS,350,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STEAMED MILK - TALL,STARBUCKS,430,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STEAMED MILK - VENTI,STARBUCKS,160,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STELLA ARTOIS,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
STORY POINT,LEGENDS,,BEVERAGE,,,,,,,,,,,,ALCOHOL,,,
STOUT BROWNIE ,ROHRS,,MEAL,,,,,,,,,,,,BROWNIE,COOKIE,,
STRAWBERRY,STARBUCKS,300,SNACK,,,,,,,,,,,,SNACK,BERRY,,
STRAWBERRY - GRANDE,STARBUCKS,180,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY - GRANDE,STARBUCKS,330,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY - MINI,STARBUCKS,420,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY - TALL,STARBUCKS,510,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY - VENTI,STARBUCKS,260,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY & GREEK NONFAT YOGURT PARFAIT,AU BON PAIN,340,SNACK,, , COCONUT, PECAN,,,,,,,,YOGURT,BERRY, ,
STRAWBERRY & GREEK NONFAT YOGURT PARFAIT,AU BON PAIN,340,SNACK,, , COCONUT, PECAN,,,,,,,,YOGURT,BERRY, ,
STRAWBERRY ACAI - GRANDE,STARBUCKS,150,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY ACAI - TALL,STARBUCKS,100,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY ACAI - TRENTA,STARBUCKS,90,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY ACAI - VENTI,STARBUCKS,80,BEVERAGE,,MILK,,,,,,,,,,COFFEE,,,
STRAWBERRY BANANA YOGURT SMOOTHIE,AU BON PAIN,240,BEVERAGE, , MILK,,,,,,,,,,SMOOTHIE,BERRY, ,
